source_system,order_number,line_number,store_id,sku,quantity,unit_price,gross_amount,vat_amount,net_amount,country,currency_code,category,order_local_ts,order_utc_ts
OMS,ORD500921,1,1004,SKU00175,2,266.77,533.54,80.03,453.51,KSA,SAR,Fashion,2025-08-29 23:49:04+0300,2025-08-29 20:49:04+0000
OMS,ORD500921,2,1004,SKU00105,3,127.27,381.81,57.27,324.54,KSA,SAR,Electronics,2025-08-29 23:49:04+0300,2025-08-29 20:49:04+0000
OMS,ORD500922,1,1000,SKU00029,1,392.15,392.15,19.61,372.54,UAE,AED,Accessories,2025-10-13 03:43:27+0400,2025-10-12 23:43:27+0000
OMS,ORD500923,1,1000,SKU00090,3,736.6,2209.8,110.49,2099.31,UAE,AED,HomeAppliance,2025-09-07 20:44:05+0400,2025-09-07 16:44:05+0000
OMS,ORD500924,1,1004,SKU00173,2,283.52,567.04,85.06,481.98,KSA,SAR,Electronics,2025-10-22 20:40:40+0300,2025-10-22 17:40:40+0000
OMS,ORD500925,1,1004,SKU00126,1,108.85,108.85,16.33,92.52,KSA,SAR,Fashion,2025-10-26 13:40:31+0300,2025-10-26 10:40:31+0000
OMS,ORD500925,2,1004,SKU00055,2,199.71,399.42,59.91,339.51,KSA,SAR,Electronics,2025-10-26 13:40:31+0300,2025-10-26 10:40:31+0000
OMS,ORD500925,3,1004,SKU00115,2,61.35,122.7,18.41,104.29,KSA,SAR,Fashion,2025-10-26 13:40:31+0300,2025-10-26 10:40:31+0000
OMS,ORD500926,1,1002,SKU00152,3,82.05,246.15,12.31,233.84,UAE,AED,Electronics,2025-10-21 03:23:20+0400,2025-10-20 23:23:20+0000
OMS,ORD500927,1,1000,SKU00173,3,316.0,948.0,47.4,900.6,UAE,AED,Electronics,2025-09-10 16:23:25+0400,2025-09-10 12:23:25+0000
OMS,ORD500927,2,1000,SKU00197,2,276.55,553.1,27.66,525.44,UAE,AED,Accessories,2025-09-10 16:23:25+0400,2025-09-10 12:23:25+0000
OMS,ORD500927,3,1000,SKU00095,3,471.22,1413.66,70.68,1342.98,UAE,AED,Fashion,2025-09-10 16:23:25+0400,2025-09-10 12:23:25+0000
OMS,ORD500927,4,1000,SKU00131,3,696.08,2088.24,104.41,1983.83,UAE,AED,HomeAppliance,2025-09-10 16:23:25+0400,2025-09-10 12:23:25+0000
OMS,ORD500928,1,1007,SKU00020,2,490.93,981.86,147.28,834.58,KSA,SAR,Accessories,2025-09-22 06:08:41+0300,2025-09-22 03:08:41+0000
OMS,ORD500929,1,1001,SKU00024,1,693.89,693.89,34.69,659.2,UAE,AED,Accessories,2025-10-12 13:50:15+0400,2025-10-12 09:50:15+0000
OMS,ORD500930,1,1004,SKU00183,3,638.79,1916.37,287.46,1628.91,KSA,SAR,Fashion,2025-10-11 07:49:17+0300,2025-10-11 04:49:17+0000
OMS,ORD500930,2,1004,SKU00077,3,420.83,1262.49,189.37,1073.12,KSA,SAR,Fashion,2025-10-11 07:49:17+0300,2025-10-11 04:49:17+0000
OMS,ORD500931,1,1003,SKU00001,3,104.79,314.37,47.16,267.21,KSA,SAR,Electronics,2025-09-23 00:34:49+0300,2025-09-22 21:34:49+0000
OMS,ORD500931,2,1003,SKU00106,1,511.8,511.8,76.77,435.03,KSA,SAR,Electronics,2025-09-23 00:34:49+0300,2025-09-22 21:34:49+0000
OMS,ORD500931,3,1003,SKU00061,3,388.26,1164.78,174.72,990.06,KSA,SAR,Fashion,2025-09-23 00:34:49+0300,2025-09-22 21:34:49+0000
OMS,ORD500932,1,1007,SKU00175,1,221.99,221.99,33.3,188.69,KSA,SAR,Fashion,2025-10-17 15:49:40+0300,2025-10-17 12:49:40+0000
OMS,ORD500933,1,1006,SKU00183,1,586.55,586.55,29.33,557.22,UAE,AED,Fashion,2025-09-28 13:40:49+0400,2025-09-28 09:40:49+0000
OMS,ORD500934,1,1004,SKU00053,2,476.64,953.28,142.99,810.29,KSA,SAR,HomeAppliance,2025-10-27 04:03:07+0300,2025-10-27 01:03:07+0000
OMS,ORD500934,2,1004,SKU00016,2,886.15,1772.3,265.84,1506.46,KSA,SAR,Fashion,2025-10-27 04:03:07+0300,2025-10-27 01:03:07+0000
OMS,ORD500934,3,1004,SKU00123,3,36.35,109.05,16.36,92.69,KSA,SAR,Electronics,2025-10-27 04:03:07+0300,2025-10-27 01:03:07+0000
OMS,ORD500935,1,1001,SKU00059,3,123.94,371.82,0.0,371.82,UAE,AED,Accessories,2025-08-22 09:53:32+0400,2025-08-22 05:53:32+0000
OMS,ORD500936,1,1002,SKU00000,2,544.32,1088.64,0.0,1088.64,UAE,AED,HomeAppliance,2025-09-17 09:39:25+0400,2025-09-17 05:39:25+0000
OMS,ORD500936,2,1002,SKU00035,3,739.57,2218.71,110.94,2107.77,UAE,AED,HomeAppliance,2025-09-17 09:39:25+0400,2025-09-17 05:39:25+0000
OMS,ORD500937,1,1004,SKU00024,2,472.59,945.18,141.78,803.4,KSA,SAR,Accessories,2025-08-22 07:17:22+0300,2025-08-22 04:17:22+0000
OMS,ORD500938,1,1006,SKU00122,1,106.25,106.25,0.0,106.25,UAE,AED,Electronics,2025-08-27 11:59:07+0400,2025-08-27 07:59:07+0000
OMS,ORD500939,1,1000,SKU00011,2,626.62,1253.24,0.0,1253.24,UAE,AED,Accessories,2025-09-12 07:34:17+0400,2025-09-12 03:34:17+0000
OMS,ORD500940,1,1001,SKU00066,1,603.26,603.26,30.16,573.1,UAE,AED,Accessories,2025-09-17 03:37:40+0400,2025-09-16 23:37:40+0000
OMS,ORD500941,1,1000,SKU00186,3,608.05,1824.15,91.21,1732.94,UAE,AED,HomeAppliance,2025-08-03 19:37:57+0400,2025-08-03 15:37:57+0000
OMS,ORD500941,2,1000,SKU00144,1,96.94,96.94,4.85,92.09,UAE,AED,Accessories,2025-08-03 19:37:57+0400,2025-08-03 15:37:57+0000
OMS,ORD500941,3,1000,SKU00097,1,217.08,217.08,10.85,206.23,UAE,AED,Accessories,2025-08-03 19:37:57+0400,2025-08-03 15:37:57+0000
OMS,ORD500942,1,1007,SKU00189,3,283.11,849.33,0.0,849.33,KSA,SAR,HomeAppliance,2025-09-07 18:06:10+0300,2025-09-07 15:06:10+0000
OMS,ORD500943,1,1000,SKU00125,3,41.81,125.43,6.27,119.16,UAE,AED,Accessories,2025-09-02 15:14:18+0400,2025-09-02 11:14:18+0000
OMS,ORD500943,2,1000,SKU00053,2,560.07,1120.14,56.01,1064.13,UAE,AED,HomeAppliance,2025-09-02 15:14:18+0400,2025-09-02 11:14:18+0000
OMS,ORD500944,1,1005,SKU00079,3,174.75,524.25,78.64,445.61,KSA,SAR,HomeAppliance,2025-10-04 22:35:18+0300,2025-10-04 19:35:18+0000
OMS,ORD500945,1,1002,SKU00098,3,479.14,1437.42,71.87,1365.55,UAE,AED,Accessories,2025-10-05 22:30:55+0400,2025-10-05 18:30:55+0000
OMS,ORD500945,2,1002,SKU00089,2,251.52,503.04,25.15,477.89,UAE,AED,HomeAppliance,2025-10-05 22:30:55+0400,2025-10-05 18:30:55+0000
OMS,ORD500946,1,1006,SKU00060,3,635.01,1905.03,95.25,1809.78,UAE,AED,Accessories,2025-10-17 11:48:23+0400,2025-10-17 07:48:23+0000
OMS,ORD500946,2,1006,SKU00082,1,816.59,816.59,0.0,816.59,UAE,AED,Electronics,2025-10-17 11:48:23+0400,2025-10-17 07:48:23+0000
OMS,ORD500947,1,1003,SKU00076,1,678.22,678.22,101.73,576.49,KSA,SAR,Fashion,2025-09-09 06:07:34+0300,2025-09-09 03:07:34+0000
OMS,ORD500947,2,1003,SKU00011,2,720.97,1441.94,0.0,1441.94,KSA,SAR,Accessories,2025-09-09 06:07:34+0300,2025-09-09 03:07:34+0000
OMS,ORD500947,3,1003,SKU00160,2,360.92,721.84,108.28,613.56,KSA,SAR,Electronics,2025-09-09 06:07:34+0300,2025-09-09 03:07:34+0000
OMS,ORD500947,4,1003,SKU00144,1,113.15,113.15,16.97,96.18,KSA,SAR,Accessories,2025-09-09 06:07:34+0300,2025-09-09 03:07:34+0000
OMS,ORD500948,1,1004,SKU00158,2,87.52,175.04,0.0,175.04,KSA,SAR,Fashion,2025-10-10 07:27:53+0300,2025-10-10 04:27:53+0000
OMS,ORD500948,2,1004,SKU00016,1,786.93,786.93,118.04,668.89,KSA,SAR,Fashion,2025-10-10 07:27:53+0300,2025-10-10 04:27:53+0000
OMS,ORD500949,1,1007,SKU00114,1,342.61,342.61,51.39,291.22,KSA,SAR,Electronics,2025-08-17 00:34:55+0300,2025-08-16 21:34:55+0000
OMS,ORD500949,2,1007,SKU00162,3,750.58,2251.74,337.76,1913.98,KSA,SAR,Electronics,2025-08-17 00:34:55+0300,2025-08-16 21:34:55+0000
OMS,ORD500950,1,1007,SKU00049,2,238.24,476.48,71.47,405.01,KSA,SAR,Fashion,2025-10-21 14:31:12+0300,2025-10-21 11:31:12+0000
OMS,ORD500951,1,1004,SKU00126,2,131.57,263.14,39.47,223.67,KSA,SAR,Fashion,2025-09-15 09:05:52+0300,2025-09-15 06:05:52+0000
OMS,ORD500951,2,1004,SKU00199,1,41.77,41.77,6.27,35.5,KSA,SAR,Fashion,2025-09-15 09:05:52+0300,2025-09-15 06:05:52+0000
OMS,ORD500952,1,1004,SKU00007,2,309.26,618.52,92.78,525.74,KSA,SAR,Fashion,2025-10-29 06:41:14+0300,2025-10-29 03:41:14+0000
OMS,ORD500953,1,1004,SKU00165,1,62.6,62.6,9.39,53.21,KSA,SAR,Fashion,2025-08-13 09:23:39+0300,2025-08-13 06:23:39+0000
OMS,ORD500954,1,1007,SKU00106,2,515.2,1030.4,154.56,875.84,KSA,SAR,Electronics,2025-09-30 09:57:49+0300,2025-09-30 06:57:49+0000
OMS,ORD500954,2,1007,SKU00100,1,502.19,502.19,75.33,426.86,KSA,SAR,Electronics,2025-09-30 09:57:49+0300,2025-09-30 06:57:49+0000
OMS,ORD500955,1,1003,SKU00104,1,728.1,728.1,0.0,728.1,KSA,SAR,Electronics,2025-09-21 20:35:53+0300,2025-09-21 17:35:53+0000
OMS,ORD500956,1,1001,SKU00117,1,141.18,141.18,7.06,134.12,UAE,AED,Electronics,2025-08-03 14:50:10+0400,2025-08-03 10:50:10+0000
OMS,ORD500957,1,1001,SKU00182,2,389.57,779.14,38.96,740.18,UAE,AED,Accessories,2025-10-28 01:17:50+0400,2025-10-27 21:17:50+0000
OMS,ORD500958,1,1002,SKU00037,1,578.35,578.35,0.0,578.35,UAE,AED,Fashion,2025-09-08 06:08:01+0400,2025-09-08 02:08:01+0000
OMS,ORD500959,1,1007,SKU00161,1,814.66,814.66,122.2,692.46,KSA,SAR,Electronics,2025-09-27 11:12:36+0300,2025-09-27 08:12:36+0000
OMS,ORD500959,2,1007,SKU00132,2,666.67,1333.34,200.0,1133.34,KSA,SAR,Electronics,2025-09-27 11:12:36+0300,2025-09-27 08:12:36+0000
OMS,ORD500959,3,1007,SKU00080,2,594.2,1188.4,0.0,1188.4,KSA,SAR,Accessories,2025-09-27 11:12:36+0300,2025-09-27 08:12:36+0000
OMS,ORD500960,1,1006,SKU00091,2,486.75,973.5,48.68,924.82,UAE,AED,Electronics,2025-09-24 19:07:43+0400,2025-09-24 15:07:43+0000
OMS,ORD500961,1,1007,SKU00148,2,631.19,1262.38,0.0,1262.38,KSA,SAR,Accessories,2025-10-04 08:54:05+0300,2025-10-04 05:54:05+0000
OMS,ORD500962,1,1001,SKU00175,3,157.37,472.11,23.61,448.5,UAE,AED,Fashion,2025-08-03 15:09:08+0400,2025-08-03 11:09:08+0000
OMS,ORD500963,1,1005,SKU00009,3,64.39,193.17,28.98,164.19,KSA,SAR,HomeAppliance,2025-08-09 03:36:42+0300,2025-08-09 00:36:42+0000
OMS,ORD500963,2,1005,SKU00169,2,625.12,1250.24,0.0,1250.24,KSA,SAR,Electronics,2025-08-09 03:36:42+0300,2025-08-09 00:36:42+0000
OMS,ORD500964,1,1000,SKU00105,1,186.55,186.55,9.33,177.22,UAE,AED,Electronics,2025-10-02 09:42:54+0400,2025-10-02 05:42:54+0000
OMS,ORD500965,1,1003,SKU00167,1,624.15,624.15,93.62,530.53,KSA,SAR,Electronics,2025-09-11 14:44:24+0300,2025-09-11 11:44:24+0000
OMS,ORD500965,2,1003,SKU00096,3,48.3,144.9,21.73,123.17,KSA,SAR,Electronics,2025-09-11 14:44:24+0300,2025-09-11 11:44:24+0000
OMS,ORD500965,3,1003,SKU00150,2,360.15,720.3,108.04,612.26,KSA,SAR,Electronics,2025-09-11 14:44:24+0300,2025-09-11 11:44:24+0000
OMS,ORD500966,1,1006,SKU00083,1,289.47,289.47,14.47,275.0,UAE,AED,Electronics,2025-08-14 04:12:09+0400,2025-08-14 00:12:09+0000
OMS,ORD500967,1,1007,SKU00120,1,333.42,333.42,50.01,283.41,KSA,SAR,Fashion,2025-10-24 03:54:36+0300,2025-10-24 00:54:36+0000
OMS,ORD500967,2,1007,SKU00174,2,677.76,1355.52,203.33,1152.19,KSA,SAR,Fashion,2025-10-24 03:54:36+0300,2025-10-24 00:54:36+0000
OMS,ORD500968,1,1006,SKU00007,1,261.95,261.95,13.1,248.85,UAE,AED,Fashion,2025-09-14 19:50:07+0400,2025-09-14 15:50:07+0000
OMS,ORD500968,2,1006,SKU00191,2,552.39,1104.78,55.24,1049.54,UAE,AED,HomeAppliance,2025-09-14 19:50:07+0400,2025-09-14 15:50:07+0000
OMS,ORD500968,3,1006,SKU00068,3,88.22,264.66,13.23,251.43,UAE,AED,Accessories,2025-09-14 19:50:07+0400,2025-09-14 15:50:07+0000
OMS,ORD500969,1,1006,SKU00112,3,439.74,1319.22,65.96,1253.26,UAE,AED,Fashion,2025-08-18 15:27:33+0400,2025-08-18 11:27:33+0000
OMS,ORD500970,1,1007,SKU00196,1,134.6,134.6,20.19,114.41,KSA,SAR,HomeAppliance,2025-08-05 21:10:18+0300,2025-08-05 18:10:18+0000
OMS,ORD500971,1,1003,SKU00184,2,753.36,1506.72,226.01,1280.71,KSA,SAR,Fashion,2025-08-26 06:12:29+0300,2025-08-26 03:12:29+0000
OMS,ORD500972,1,1006,SKU00143,2,713.05,1426.1,71.3,1354.8,UAE,AED,Fashion,2025-09-06 19:22:33+0400,2025-09-06 15:22:33+0000
OMS,ORD500973,1,1000,SKU00093,1,308.77,308.77,15.44,293.33,UAE,AED,Accessories,2025-09-01 18:47:13+0400,2025-09-01 14:47:13+0000
OMS,ORD500974,1,1000,SKU00020,2,621.7,1243.4,62.17,1181.23,UAE,AED,Accessories,2025-08-21 13:12:15+0400,2025-08-21 09:12:15+0000
OMS,ORD500975,1,1004,SKU00197,2,320.49,640.98,96.15,544.83,KSA,SAR,Accessories,2025-09-14 03:31:34+0300,2025-09-14 00:31:34+0000
OMS,ORD500976,1,1002,SKU00119,3,436.42,1309.26,0.0,1309.26,UAE,AED,Accessories,2025-09-01 17:36:21+0400,2025-09-01 13:36:21+0000
OMS,ORD500977,1,1003,SKU00088,1,601.11,601.11,90.17,510.94,KSA,SAR,Fashion,2025-09-02 18:25:59+0300,2025-09-02 15:25:59+0000
OMS,ORD500977,2,1003,SKU00151,1,373.78,373.78,56.07,317.71,KSA,SAR,Fashion,2025-09-02 18:25:59+0300,2025-09-02 15:25:59+0000
OMS,ORD500977,3,1003,SKU00065,1,548.16,548.16,82.22,465.94,KSA,SAR,HomeAppliance,2025-09-02 18:25:59+0300,2025-09-02 15:25:59+0000
OMS,ORD500978,1,1004,SKU00143,3,586.39,1759.17,263.88,1495.29,KSA,SAR,Fashion,2025-10-13 21:47:37+0300,2025-10-13 18:47:37+0000
OMS,ORD500979,1,1007,SKU00134,1,235.67,235.67,35.35,200.32,KSA,SAR,Fashion,2025-10-25 09:42:35+0300,2025-10-25 06:42:35+0000
OMS,ORD500980,1,1004,SKU00144,3,75.16,225.48,33.82,191.66,KSA,SAR,Accessories,2025-09-06 19:25:41+0300,2025-09-06 16:25:41+0000
OMS,ORD500981,1,1000,SKU00013,1,418.62,418.62,20.93,397.69,UAE,AED,HomeAppliance,2025-08-28 00:23:05+0400,2025-08-27 20:23:05+0000
OMS,ORD500981,2,1000,SKU00156,2,18.36,36.72,0.0,36.72,UAE,AED,Fashion,2025-08-28 00:23:05+0400,2025-08-27 20:23:05+0000
OMS,ORD500982,1,1004,SKU00143,3,634.04,1902.12,285.32,1616.8,KSA,SAR,Fashion,2025-10-13 00:18:35+0300,2025-10-12 21:18:35+0000
OMS,ORD500983,1,1001,SKU00168,1,846.59,846.59,42.33,804.26,UAE,AED,Accessories,2025-10-20 18:31:26+0400,2025-10-20 14:31:26+0000
OMS,ORD500984,1,1002,SKU00128,2,215.07,430.14,21.51,408.63,UAE,AED,Accessories,2025-09-10 22:19:02+0400,2025-09-10 18:19:02+0000
OMS,ORD500984,2,1002,SKU00180,3,147.49,442.47,22.12,420.35,UAE,AED,HomeAppliance,2025-09-10 22:19:02+0400,2025-09-10 18:19:02+0000
OMS,ORD500985,1,1001,SKU00134,2,293.91,587.82,29.39,558.43,UAE,AED,Fashion,2025-08-25 11:50:06+0400,2025-08-25 07:50:06+0000
OMS,ORD500986,1,1005,SKU00092,3,580.95,1742.85,261.43,1481.42,KSA,SAR,Electronics,2025-10-21 01:29:00+0300,2025-10-20 22:29:00+0000
OMS,ORD500986,2,1005,SKU00148,2,602.09,1204.18,0.0,1204.18,KSA,SAR,Accessories,2025-10-21 01:29:00+0300,2025-10-20 22:29:00+0000
OMS,ORD500986,3,1005,SKU00083,3,292.02,876.06,131.41,744.65,KSA,SAR,Electronics,2025-10-21 01:29:00+0300,2025-10-20 22:29:00+0000
OMS,ORD500987,1,1007,SKU00098,2,631.82,1263.64,189.55,1074.09,KSA,SAR,Accessories,2025-08-08 22:51:19+0300,2025-08-08 19:51:19+0000
OMS,ORD500987,2,1007,SKU00094,3,506.58,1519.74,227.96,1291.78,KSA,SAR,Accessories,2025-08-08 22:51:19+0300,2025-08-08 19:51:19+0000
OMS,ORD500988,1,1005,SKU00069,1,181.27,181.27,27.19,154.08,KSA,SAR,HomeAppliance,2025-09-15 15:53:39+0300,2025-09-15 12:53:39+0000
OMS,ORD500989,1,1000,SKU00197,2,339.01,678.02,33.9,644.12,UAE,AED,Accessories,2025-08-02 21:09:58+0400,2025-08-02 17:09:58+0000
OMS,ORD500990,1,1002,SKU00153,3,594.14,1782.42,89.12,1693.3,UAE,AED,Accessories,2025-10-12 17:21:10+0400,2025-10-12 13:21:10+0000
OMS,ORD500990,2,1002,SKU00068,1,92.01,92.01,4.6,87.41,UAE,AED,Accessories,2025-10-12 17:21:10+0400,2025-10-12 13:21:10+0000
OMS,ORD500991,1,1001,SKU00108,2,411.4,822.8,41.14,781.66,UAE,AED,Accessories,2025-09-22 08:56:14+0400,2025-09-22 04:56:14+0000
OMS,ORD500991,2,1001,SKU00138,1,224.79,224.79,11.24,213.55,UAE,AED,HomeAppliance,2025-09-22 08:56:14+0400,2025-09-22 04:56:14+0000
OMS,ORD500991,3,1001,SKU00051,1,226.51,226.51,0.0,226.51,UAE,AED,Accessories,2025-09-22 08:56:14+0400,2025-09-22 04:56:14+0000
OMS,ORD500992,1,1001,SKU00066,2,547.35,1094.7,54.74,1039.96,UAE,AED,Accessories,2025-08-06 01:22:05+0400,2025-08-05 21:22:05+0000
OMS,ORD500993,1,1000,SKU00121,3,296.84,890.52,0.0,890.52,UAE,AED,HomeAppliance,2025-09-03 23:28:00+0400,2025-09-03 19:28:00+0000
OMS,ORD500993,2,1000,SKU00121,1,307.28,307.28,0.0,307.28,UAE,AED,HomeAppliance,2025-09-03 23:28:00+0400,2025-09-03 19:28:00+0000
OMS,ORD500993,3,1000,SKU00048,3,583.5,1750.5,87.53,1662.97,UAE,AED,Electronics,2025-09-03 23:28:00+0400,2025-09-03 19:28:00+0000
OMS,ORD500994,1,1001,SKU00187,1,35.75,35.75,1.79,33.96,UAE,AED,HomeAppliance,2025-08-22 18:28:31+0400,2025-08-22 14:28:31+0000
OMS,ORD500995,1,1001,SKU00028,1,567.01,567.01,28.35,538.66,UAE,AED,HomeAppliance,2025-10-03 02:56:43+0400,2025-10-02 22:56:43+0000
OMS,ORD500995,2,1001,SKU00090,1,561.82,561.82,28.09,533.73,UAE,AED,HomeAppliance,2025-10-03 02:56:43+0400,2025-10-02 22:56:43+0000
OMS,ORD500996,1,1007,SKU00082,2,843.02,1686.04,0.0,1686.04,KSA,SAR,Electronics,2025-08-07 15:53:32+0300,2025-08-07 12:53:32+0000
OMS,ORD500997,1,1007,SKU00045,3,608.71,1826.13,273.92,1552.21,KSA,SAR,Fashion,2025-10-15 20:24:17+0300,2025-10-15 17:24:17+0000
OMS,ORD500998,1,1004,SKU00151,2,425.74,851.48,127.72,723.76,KSA,SAR,Fashion,2025-10-03 06:41:54+0300,2025-10-03 03:41:54+0000
OMS,ORD500999,1,1003,SKU00011,2,801.0,1602.0,0.0,1602.0,KSA,SAR,Accessories,2025-08-04 21:48:29+0300,2025-08-04 18:48:29+0000
OMS,ORD501000,1,1003,SKU00170,3,866.75,2600.25,390.04,2210.21,KSA,SAR,HomeAppliance,2025-10-13 05:29:26+0300,2025-10-13 02:29:26+0000
OMS,ORD501000,2,1003,SKU00067,1,666.77,666.77,100.02,566.75,KSA,SAR,HomeAppliance,2025-10-13 05:29:26+0300,2025-10-13 02:29:26+0000
OMS,ORD501000,3,1003,SKU00098,3,713.4,2140.2,321.03,1819.17,KSA,SAR,Accessories,2025-10-13 05:29:26+0300,2025-10-13 02:29:26+0000
OMS,ORD501001,1,1001,SKU00038,2,614.92,1229.84,61.49,1168.35,UAE,AED,Electronics,2025-08-04 00:18:18+0400,2025-08-03 20:18:18+0000
OMS,ORD501001,2,1001,SKU00105,1,158.92,158.92,7.95,150.97,UAE,AED,Electronics,2025-08-04 00:18:18+0400,2025-08-03 20:18:18+0000
OMS,ORD501002,1,1001,SKU00014,3,199.76,599.28,0.0,599.28,UAE,AED,HomeAppliance,2025-08-25 00:12:42+0400,2025-08-24 20:12:42+0000
OMS,ORD501002,2,1001,SKU00163,2,399.68,799.36,39.97,759.39,UAE,AED,Accessories,2025-08-25 00:12:42+0400,2025-08-24 20:12:42+0000
OMS,ORD501003,1,1005,SKU00125,1,41.31,41.31,6.2,35.11,KSA,SAR,Accessories,2025-08-20 08:32:38+0300,2025-08-20 05:32:38+0000
OMS,ORD501003,2,1005,SKU00093,1,334.12,334.12,50.12,284.0,KSA,SAR,Accessories,2025-08-20 08:32:38+0300,2025-08-20 05:32:38+0000
OMS,ORD501004,1,1003,SKU00071,1,225.17,225.17,33.78,191.39,KSA,SAR,Electronics,2025-10-21 11:32:41+0300,2025-10-21 08:32:41+0000
OMS,ORD501004,2,1003,SKU00057,3,240.17,720.51,108.08,612.43,KSA,SAR,HomeAppliance,2025-10-21 11:32:41+0300,2025-10-21 08:32:41+0000
OMS,ORD501005,1,1001,SKU00070,3,502.26,1506.78,75.34,1431.44,UAE,AED,Fashion,2025-08-02 23:29:19+0400,2025-08-02 19:29:19+0000
OMS,ORD501005,2,1001,SKU00115,1,69.58,69.58,3.48,66.1,UAE,AED,Fashion,2025-08-02 23:29:19+0400,2025-08-02 19:29:19+0000
OMS,ORD501005,3,1001,SKU00066,3,583.69,1751.07,87.55,1663.52,UAE,AED,Accessories,2025-08-02 23:29:19+0400,2025-08-02 19:29:19+0000
OMS,ORD501005,4,1001,SKU00189,1,321.32,321.32,0.0,321.32,UAE,AED,HomeAppliance,2025-08-02 23:29:19+0400,2025-08-02 19:29:19+0000
OMS,ORD501006,1,1001,SKU00013,2,416.77,833.54,41.68,791.86,UAE,AED,HomeAppliance,2025-09-30 07:49:01+0400,2025-09-30 03:49:01+0000
OMS,ORD501007,1,1000,SKU00023,1,145.78,145.78,7.29,138.49,UAE,AED,HomeAppliance,2025-08-15 19:04:35+0400,2025-08-15 15:04:35+0000
OMS,ORD501008,1,1001,SKU00153,2,554.15,1108.3,55.41,1052.89,UAE,AED,Accessories,2025-08-24 03:51:00+0400,2025-08-23 23:51:00+0000
OMS,ORD501009,1,1006,SKU00080,3,622.06,1866.18,0.0,1866.18,UAE,AED,Accessories,2025-08-13 06:06:58+0400,2025-08-13 02:06:58+0000
OMS,ORD501009,2,1006,SKU00186,1,598.68,598.68,29.93,568.75,UAE,AED,HomeAppliance,2025-08-13 06:06:58+0400,2025-08-13 02:06:58+0000
OMS,ORD501009,3,1006,SKU00053,1,483.57,483.57,24.18,459.39,UAE,AED,HomeAppliance,2025-08-13 06:06:58+0400,2025-08-13 02:06:58+0000
OMS,ORD501009,4,1006,SKU00043,2,226.68,453.36,22.67,430.69,UAE,AED,Accessories,2025-08-13 06:06:58+0400,2025-08-13 02:06:58+0000
OMS,ORD501010,1,1004,SKU00085,3,521.79,1565.37,0.0,1565.37,KSA,SAR,Electronics,2025-09-15 23:28:38+0300,2025-09-15 20:28:38+0000
OMS,ORD501011,1,1002,SKU00036,2,222.25,444.5,22.23,422.27,UAE,AED,Accessories,2025-10-04 23:57:07+0400,2025-10-04 19:57:07+0000
OMS,ORD501011,2,1002,SKU00016,3,727.55,2182.65,109.13,2073.52,UAE,AED,Fashion,2025-10-04 23:57:07+0400,2025-10-04 19:57:07+0000
OMS,ORD501011,3,1002,SKU00000,1,523.76,523.76,0.0,523.76,UAE,AED,HomeAppliance,2025-10-04 23:57:07+0400,2025-10-04 19:57:07+0000
OMS,ORD501011,4,1002,SKU00158,2,92.15,184.3,0.0,184.3,UAE,AED,Fashion,2025-10-04 23:57:07+0400,2025-10-04 19:57:07+0000
OMS,ORD501012,1,1005,SKU00075,3,309.18,927.54,0.0,927.54,KSA,SAR,Fashion,2025-08-12 02:32:48+0300,2025-08-11 23:32:48+0000
OMS,ORD501012,2,1005,SKU00089,2,321.9,643.8,96.57,547.23,KSA,SAR,HomeAppliance,2025-08-12 02:32:48+0300,2025-08-11 23:32:48+0000
OMS,ORD501012,3,1005,SKU00062,1,458.2,458.2,68.73,389.47,KSA,SAR,Fashion,2025-08-12 02:32:48+0300,2025-08-11 23:32:48+0000
OMS,ORD501013,1,1001,SKU00198,3,555.43,1666.29,83.31,1582.98,UAE,AED,HomeAppliance,2025-09-24 18:08:39+0400,2025-09-24 14:08:39+0000
OMS,ORD501014,1,1005,SKU00146,2,71.83,143.66,21.55,122.11,KSA,SAR,Fashion,2025-08-22 03:53:39+0300,2025-08-22 00:53:39+0000
OMS,ORD501015,1,1001,SKU00027,3,82.57,247.71,12.39,235.32,UAE,AED,Accessories,2025-09-15 03:36:27+0400,2025-09-14 23:36:27+0000
OMS,ORD501016,1,1000,SKU00062,1,574.1,574.1,28.71,545.39,UAE,AED,Fashion,2025-10-07 21:52:17+0400,2025-10-07 17:52:17+0000
OMS,ORD501017,1,1007,SKU00162,2,715.35,1430.7,214.6,1216.1,KSA,SAR,Electronics,2025-08-25 21:05:27+0300,2025-08-25 18:05:27+0000
OMS,ORD501018,1,1001,SKU00050,2,120.2,240.4,12.02,228.38,UAE,AED,Electronics,2025-10-14 11:00:07+0400,2025-10-14 07:00:07+0000
OMS,ORD501019,1,1002,SKU00097,3,268.32,804.96,40.25,764.71,UAE,AED,Accessories,2025-09-05 19:35:17+0400,2025-09-05 15:35:17+0000
OMS,ORD501019,2,1002,SKU00198,1,428.75,428.75,21.44,407.31,UAE,AED,HomeAppliance,2025-09-05 19:35:17+0400,2025-09-05 15:35:17+0000
OMS,ORD501020,1,1001,SKU00039,3,494.75,1484.25,74.21,1410.04,UAE,AED,Accessories,2025-08-17 06:58:37+0400,2025-08-17 02:58:37+0000
OMS,ORD501021,1,1004,SKU00134,3,318.32,954.96,143.24,811.72,KSA,SAR,Fashion,2025-09-28 19:49:56+0300,2025-09-28 16:49:56+0000
